dateTime,priceFr,priceBe,genForecast,systemLoad,weekDay
5/30/2016 0:00,18.07,18.07,48542,43805,0
5/30/2016 1:00,13.87,14.48,47319,39021,0
5/30/2016 2:00,12.27,12.35,46645,38629,0
5/30/2016 3:00,11.28,11.28,44210,35381,0
5/30/2016 4:00,11.86,11.86,45087,33801,0
5/30/2016 5:00,18.01,18.01,45654,34779,0
5/30/2016 6:00,26.16,26.16,48326,37276,0
5/30/2016 7:00,34.94,34.94,51025,43023,0
5/30/2016 8:00,35.25,35.25,53015,47454,0
5/30/2016 9:00,35.43,35.43,53899,49808,0
5/30/2016 10:00,34.79,34.79,54084,51037,0
5/30/2016 11:00,35.5,36.14,54433,52003,0
5/30/2016 12:00,32.3,34,55011,53036,0
5/30/2016 13:00,29.96,31.84,54342,53640,0
5/30/2016 14:00,30.3,31.9,53429,51977,0
5/30/2016 15:00,26.35,27.21,53237,50461,0
5/30/2016 16:00,25.07,25.09,52894,49092,0
5/30/2016 17:00,26.18,27.4,52479,47371,0
5/30/2016 18:00,28.74,28.74,52758,47449,0
5/30/2016 19:00,28.99,28.99,53796,49740,0
5/30/2016 20:00,25.48,25.48,53110,47571,0
5/30/2016 21:00,24.69,24.7,52182,44220,0
5/30/2016 22:00,27.22,30,52341,44854,0
5/30/2016 23:00,22.87,23.69,52820,48992,0
5/31/2016 0:00,21.17,21.17,52218,47072,1
5/31/2016 1:00,19.25,19.25,50422,42066,1
5/31/2016 2:00,16.44,16.44,49802,41329,1
5/31/2016 3:00,8.09,8.09,48293,38319,1
5/31/2016 4:00,9.54,9.54,48256,36555,1
5/31/2016 5:00,16.94,16.94,48491,37237,1
5/31/2016 6:00,24.52,24.52,50471,39153,1
5/31/2016 7:00,32.93,32.93,53360,44892,1
5/31/2016 8:00,35.81,35.81,55982,48939,1
5/31/2016 9:00,35.47,35.47,56704,51146,1
5/31/2016 10:00,34.94,34.94,56933,52305,1
5/31/2016 11:00,35.8,35.8,56767,53020,1
5/31/2016 12:00,32.78,32.78,56593,53942,1
5/31/2016 13:00,30.94,30.94,56595,54506,1
5/31/2016 14:00,31.23,31.71,56435,52249,1
5/31/2016 15:00,31.05,32.67,55735,51207,1
5/31/2016 16:00,32.04,34.03,55257,49526,1
5/31/2016 17:00,32.37,32.37,55760,48410,1
5/31/2016 18:00,34.94,34.94,56848,48151,1
5/31/2016 19:00,35.92,35.92,57603,50085,1
5/31/2016 20:00,32.95,32.95,56907,47931,1
5/31/2016 21:00,31.98,31.98,56023,44821,1
5/31/2016 22:00,30.78,30.78,55888,45192,1
5/31/2016 23:00,28.33,31.94,55713,49418,1
6/1/2016 0:00,24,24,51546,47401,2
6/1/2016 1:00,22.23,22.23,49672,42449,2
6/1/2016 2:00,21.07,21.07,49140,41688,2
6/1/2016 3:00,20.08,20.08,47147,38434,2
6/1/2016 4:00,20.18,20.18,47354,36707,2
6/1/2016 5:00,23.1,23.1,47848,37454,2
6/1/2016 6:00,29.9,29.9,51673,39455,2
6/1/2016 7:00,37.49,37.49,54872,44834,2
6/1/2016 8:00,40.87,40.87,56264,49039,2
6/1/2016 9:00,41,41,57339,51153,2
6/1/2016 10:00,40.44,40.44,57176,52272,2
6/1/2016 11:00,40.51,40.51,57249,53150,2
6/1/2016 12:00,36.64,36.64,56742,53949,2
6/1/2016 13:00,33.37,34.09,57016,54597,2
6/1/2016 14:00,33.01,34.18,55655,52242,2
6/1/2016 15:00,30.67,31.66,54709,51060,2
6/1/2016 16:00,29.75,31.28,54179,49571,2
6/1/2016 17:00,30.11,30.11,53986,47943,2
6/1/2016 18:00,32.66,32.66,54587,47885,2
6/1/2016 19:00,32.92,32.92,55304,49605,2
6/1/2016 20:00,30.95,30.95,54663,47986,2
6/1/2016 21:00,29.57,29.57,53282,45107,2
6/1/2016 22:00,30.9,30.9,52761,45273,2
6/1/2016 23:00,27.18,28.05,53854,49263,2
6/2/2016 0:00,21.96,21.96,54374,47351,3
6/2/2016 1:00,20.75,20.75,52140,42675,3
6/2/2016 2:00,20.06,20.13,50376,42319,3
6/2/2016 3:00,20,20,48074,38920,3
6/2/2016 4:00,16.39,16.39,47271,37023,3
6/2/2016 5:00,17.58,17.58,47485,37495,3
6/2/2016 6:00,25.53,25.53,50542,39747,3
6/2/2016 7:00,29.69,29.69,54165,45082,3
6/2/2016 8:00,39.54,39.54,55734,49312,3
6/2/2016 9:00,37.98,37.98,56986,51407,3
6/2/2016 10:00,37.09,37.09,57924,52549,3
6/2/2016 11:00,36.37,36.37,58078,53142,3
6/2/2016 12:00,32.08,32.08,57788,54149,3
6/2/2016 13:00,28.07,28.07,57101,54744,3
6/2/2016 14:00,26.68,26.68,56799,52402,3
6/2/2016 15:00,25.95,25.95,55578,51242,3
6/2/2016 16:00,27.29,28.09,54807,49881,3
6/2/2016 17:00,30.62,32.09,54027,48453,3
6/2/2016 18:00,31.84,31.84,53872,48025,3
6/2/2016 19:00,32.96,32.96,54798,49930,3
6/2/2016 20:00,31.96,31.96,54121,47820,3
6/2/2016 21:00,28.85,28.85,55051,45142,3
6/2/2016 22:00,28.49,28.49,54678,45355,3
6/2/2016 23:00,24.59,24.59,55588,49614,3
6/3/2016 0:00,24.1,24.1,52523,47447,4
6/3/2016 1:00,21.68,21.68,50408,42651,4
6/3/2016 2:00,19.97,19.97,49979,42323,4
6/3/2016 3:00,16.03,16.03,49098,38982,4
6/3/2016 4:00,17.14,17.14,48687,37186,4
6/3/2016 5:00,22.5,22.5,49691,37817,4
6/3/2016 6:00,27.46,27.46,52279,40001,4
6/3/2016 7:00,35.45,35.45,56154,45245,4
6/3/2016 8:00,40.08,40.08,57747,49758,4
6/3/2016 9:00,39.95,39.97,58182,52198,4
6/3/2016 10:00,34.11,50,58231,53151,4
6/3/2016 11:00,33.39,50,58363,53527,4
6/3/2016 12:00,33.62,40,57346,54405,4
6/3/2016 13:00,34.32,39.88,56573,55035,4
6/3/2016 14:00,29.63,41.04,55620,52046,4
6/3/2016 15:00,26.64,27.83,53960,50831,4
6/3/2016 16:00,26.81,27.95,53869,49187,4
6/3/2016 17:00,28,28,54309,47744,4
6/3/2016 18:00,31.82,31.82,55191,47480,4
6/3/2016 19:00,33.61,33.61,55904,48674,4
6/3/2016 20:00,31.98,31.98,55768,46671,4
6/3/2016 21:00,30.66,30.66,54462,44609,4
6/3/2016 22:00,32.16,32.16,53502,44787,4
6/3/2016 23:00,28.94,28.94,54879,49311,4
6/4/2016 0:00,30.98,36.85,52253,47284,5
6/4/2016 1:00,23.21,23.21,48830,42458,5
6/4/2016 2:00,21.63,21.63,47584,41707,5
6/4/2016 3:00,21.29,21.29,46824,37735,5
6/4/2016 4:00,21.26,21.26,46263,35819,5
6/4/2016 5:00,21.3,21.3,46498,35055,5
6/4/2016 6:00,21.53,21.53,46654,35139,5
6/4/2016 7:00,23.5,23.5,47404,36281,5
6/4/2016 8:00,27.49,27.49,49976,39330,5
6/4/2016 9:00,28.98,28.98,50780,42967,5
6/4/2016 10:00,26.56,26.56,51088,45228,5
6/4/2016 11:00,26.91,26.91,51465,45943,5
6/4/2016 12:00,25.73,25.73,50758,47756,5
6/4/2016 13:00,22.78,22.78,49519,49023,5
6/4/2016 14:00,21.58,21.58,48535,45136,5
6/4/2016 15:00,21.41,21.41,48206,43681,5
6/4/2016 16:00,21.53,21.53,48122,42078,5
6/4/2016 17:00,25.29,25.29,48491,41014,5
6/4/2016 18:00,28.19,28.19,50426,41392,5
6/4/2016 19:00,30.07,30.07,51296,42945,5
6/4/2016 20:00,29.87,29.87,51349,41927,5
6/4/2016 21:00,29.88,29.88,51016,40099,5
6/4/2016 22:00,30.99,30.99,50826,40680,5
6/4/2016 23:00,28.88,28.88,52296,45637,5
6/5/2016 0:00,24.43,24.43,50066,44480,6
6/5/2016 1:00,22,22,47203,40015,6
6/5/2016 2:00,20.08,20.08,46234,39221,6
6/5/2016 3:00,18.32,18.32,44444,35506,6
6/5/2016 4:00,15.77,15.54,44297,33461,6
6/5/2016 5:00,14.98,14.98,43312,32576,6
6/5/2016 6:00,13.33,13.33,43061,31735,6
6/5/2016 7:00,15.52,15.52,43010,31870,6
6/5/2016 8:00,17.89,17.89,43887,33925,6
6/5/2016 9:00,17.83,18.42,44940,37270,6
6/5/2016 10:00,17.84,17.84,46000,40090,6
6/5/2016 11:00,18.06,17.98,46974,42095,6
6/5/2016 12:00,17.94,17.94,47083,44656,6
6/5/2016 13:00,15.15,15.15,46393,45575,6
6/5/2016 14:00,10.9,10.16,44858,41088,6
6/5/2016 15:00,10.22,10.22,44213,39865,6
6/5/2016 16:00,11.1,11.1,44734,38571,6
6/5/2016 17:00,17.61,17.38,45701,37625,6
6/5/2016 18:00,23.91,23.91,47099,38310,6
6/5/2016 19:00,26.92,26.92,49701,40993,6
6/5/2016 20:00,28.85,28.85,50946,41148,6
6/5/2016 21:00,29.14,29.14,51210,40445,6
6/5/2016 22:00,30.74,30.74,52077,40523,6
6/5/2016 23:00,28.64,30,52737,45231,6
6/6/2016 0:00,24.59,24.59,49183,43526,0
6/6/2016 1:00,22.76,22.76,48300,38927,0
6/6/2016 2:00,21.87,21.87,49643,38488,0
6/6/2016 3:00,18.38,18.38,48061,35756,0
6/6/2016 4:00,15.61,15.61,47675,34182,0
6/6/2016 5:00,19.51,19.51,48865,34995,0
6/6/2016 6:00,24.01,24.01,51875,37781,0
6/6/2016 7:00,29.81,29.81,55887,43419,0
6/6/2016 8:00,37.82,37.82,58276,48058,0
6/6/2016 9:00,34.94,34.94,58847,50764,0
6/6/2016 10:00,32.57,32.57,58401,51874,0
6/6/2016 11:00,34.53,38.87,58658,52629,0
6/6/2016 12:00,32.39,38.64,58146,54129,0
6/6/2016 13:00,32.05,38.6,57731,54439,0
6/6/2016 14:00,32.52,38.72,57087,52626,0
6/6/2016 15:00,32.76,37.95,56332,51382,0
6/6/2016 16:00,33.55,37.8,55997,50223,0
6/6/2016 17:00,36.3,39.09,56123,48722,0
6/6/2016 18:00,38.76,38.76,57005,48554,0
6/6/2016 19:00,41.06,41.06,58379,50882,0
6/6/2016 20:00,37.31,37.31,57907,48669,0
6/6/2016 21:00,34.2,34.2,56295,45618,0
6/6/2016 22:00,33.81,33.81,56336,45486,0
6/6/2016 23:00,30.65,33.77,56044,49662,0
6/7/2016 0:00,24.85,24.85,53698,47129,1
6/7/2016 1:00,23.34,23.34,51362,42119,1
6/7/2016 2:00,22.59,22.59,50959,41657,1
6/7/2016 3:00,18.66,18.66,49805,38583,1
6/7/2016 4:00,19.89,23.33,49825,37034,1
6/7/2016 5:00,21.19,23.36,50630,37534,1
6/7/2016 6:00,24.94,24.94,53627,39836,1
6/7/2016 7:00,34.79,40,57029,45429,1
6/7/2016 8:00,39.48,39.48,58293,49589,1
6/7/2016 9:00,36.3,39.35,58252,51856,1
6/7/2016 10:00,32.85,38.99,58422,52979,1
6/7/2016 11:00,32.38,38.29,58216,53576,1
6/7/2016 12:00,30.02,36.68,58571,54959,1
6/7/2016 13:00,28.62,33.51,58588,55394,1
6/7/2016 14:00,28.94,35,57719,53359,1
6/7/2016 15:00,27.83,30.13,56968,52403,1
6/7/2016 16:00,30.18,34.49,56546,51062,1
6/7/2016 17:00,32.13,32.13,56579,49803,1
6/7/2016 18:00,36.02,36.02,57883,49642,1
6/7/2016 19:00,38.48,38.48,58964,51283,1
6/7/2016 20:00,33.55,36.76,58267,49101,1
6/7/2016 21:00,32.97,32.97,56725,46405,1
6/7/2016 22:00,32.59,32.59,56309,46263,1
6/7/2016 23:00,27.54,27.54,56874,50493,1
6/8/2016 0:00,25.98,25.98,53710,47845,2
6/8/2016 1:00,23.89,23.89,50964,42614,2
6/8/2016 2:00,22.83,22.83,50948,42028,2
6/8/2016 3:00,19.63,24.62,50062,38667,2
6/8/2016 4:00,19.87,21.63,49691,37199,2
6/8/2016 5:00,23.03,23.89,50577,37595,2
6/8/2016 6:00,27.61,29.08,53100,39490,2
6/8/2016 7:00,35.07,35.07,57064,44429,2
6/8/2016 8:00,41.31,41.31,57777,48663,2
6/8/2016 9:00,37.33,37.33,57808,50949,2
6/8/2016 10:00,35.14,36.67,57774,52212,2
6/8/2016 11:00,33.7,34.91,58060,53203,2
6/8/2016 12:00,29.04,29.93,57527,54597,2
6/8/2016 13:00,27.6,27.6,56963,55323,2
6/8/2016 14:00,27.18,27.18,56232,53244,2
6/8/2016 15:00,26.37,26.37,55198,52073,2
6/8/2016 16:00,26,26,55186,51051,2
6/8/2016 17:00,28.24,28.24,55824,49496,2
6/8/2016 18:00,30.68,30.68,56216,49366,2
6/8/2016 19:00,32.9,32.9,57458,50967,2
6/8/2016 20:00,32.12,32.12,57301,49193,2
6/8/2016 21:00,32.55,32.55,53835,46379,2
6/8/2016 22:00,30.9,30.9,54901,46250,2
6/8/2016 23:00,26.5,26.5,56760,50646,2
6/9/2016 0:00,23.67,23.67,53664,48180,3
6/9/2016 1:00,21.87,21.87,51938,42848,3
6/9/2016 2:00,20.81,20.81,51556,42329,3
6/9/2016 3:00,16.1,16.1,50234,38936,3
6/9/2016 4:00,14.87,14.87,50088,37502,3
6/9/2016 5:00,17.65,21.63,50823,37681,3
6/9/2016 6:00,26.9,29,53527,39552,3
6/9/2016 7:00,33.85,33.89,57961,44905,3
6/9/2016 8:00,43.08,43.08,58958,49103,3
6/9/2016 9:00,44,44,58979,51352,3
6/9/2016 10:00,42.89,42.89,59291,52381,3
6/9/2016 11:00,41.4,41.4,59078,52934,3
6/9/2016 12:00,34.99,34.99,58930,54396,3
6/9/2016 13:00,33.93,33.93,58507,55074,3
6/9/2016 14:00,31.07,32.37,58031,53084,3
6/9/2016 15:00,28.36,29.86,57816,52005,3
6/9/2016 16:00,28.19,29.89,56983,51121,3
6/9/2016 17:00,28.86,28.88,56686,49386,3
6/9/2016 18:00,32.95,32.95,57080,49177,3
6/9/2016 19:00,34.94,34.94,58208,50706,3
6/9/2016 20:00,33.7,33.7,57840,48828,3
6/9/2016 21:00,31.51,31.51,56508,46072,3
6/9/2016 22:00,30.49,30.49,56197,45916,3
6/9/2016 23:00,27.91,31.25,56171,50749,3
6/10/2016 0:00,24.91,27.23,52319,48163,4
6/10/2016 1:00,22.34,23.64,48892,42467,4
6/10/2016 2:00,21.03,21.03,48446,41827,4
6/10/2016 3:00,19.91,19.91,46945,38640,4
6/10/2016 4:00,18.27,18.27,47058,37372,4
6/10/2016 5:00,20.97,20.97,47912,37754,4
6/10/2016 6:00,27.25,27.25,50903,39454,4
6/10/2016 7:00,33.94,33.94,55589,44499,4
6/10/2016 8:00,35.95,35.95,57176,48867,4
6/10/2016 9:00,33.89,35.84,57450,51138,4
6/10/2016 10:00,33.29,39.02,57559,52186,4
6/10/2016 11:00,33.06,38.76,57423,52662,4
6/10/2016 12:00,32,38.25,57670,54011,4
6/10/2016 13:00,31.92,38.91,57257,54684,4
6/10/2016 14:00,30.65,37,56643,52070,4
6/10/2016 15:00,28.03,32.17,56043,50827,4
6/10/2016 16:00,25.46,27.04,55503,49320,4
6/10/2016 17:00,27.58,29.79,55898,47575,4
6/10/2016 18:00,30.01,30.01,57357,47169,4
6/10/2016 19:00,32.85,32.85,58124,47984,4
6/10/2016 20:00,32.06,32.06,57746,46394,4
6/10/2016 21:00,31.67,31.67,56596,44054,4
6/10/2016 22:00,32.86,32.86,56180,44208,4
6/10/2016 23:00,31.51,35,55959,49471,4
6/11/2016 0:00,26.14,26.14,52236,47139,5
6/11/2016 1:00,24.2,24.2,47735,41241,5
6/11/2016 2:00,23.01,23.01,46345,40035,5
6/11/2016 3:00,20.99,20.99,45629,36522,5
6/11/2016 4:00,20,20,44984,34686,5
6/11/2016 5:00,19.03,19.03,45294,33731,5
6/11/2016 6:00,17.34,17.34,45516,33631,5
6/11/2016 7:00,19,19,45829,34635,5
6/11/2016 8:00,26.06,26.06,48764,37412,5
6/11/2016 9:00,29.47,29.47,50271,40652,5
6/11/2016 10:00,29.46,29.46,50667,43119,5
6/11/2016 11:00,30.03,30.03,50932,43853,5
6/11/2016 12:00,28.49,28.49,51071,46001,5
6/11/2016 13:00,25.69,25.69,50466,47507,5
6/11/2016 14:00,23.99,24.82,48796,43905,5
6/11/2016 15:00,23.8,23.89,48474,42554,5
6/11/2016 16:00,23.42,23.42,48051,41130,5
6/11/2016 17:00,24.34,25,48818,39572,5
6/11/2016 18:00,28.49,33.62,50812,39978,5
6/11/2016 19:00,29.46,37.53,51497,41148,5
6/11/2016 20:00,28.49,28.49,51392,40655,5
6/11/2016 21:00,29.47,29.47,50859,38845,5
6/11/2016 22:00,30.94,30.94,50934,39271,5
6/11/2016 23:00,29.47,33.19,51414,45188,5
6/12/2016 0:00,28.85,39.08,49495,43881,6
6/12/2016 1:00,20.83,24.65,46935,39074,6
6/12/2016 2:00,20.08,22.64,45872,38013,6
6/12/2016 3:00,16,24.19,44390,34403,6
6/12/2016 4:00,14.47,14.47,42866,32431,6
6/12/2016 5:00,10.14,20,42441,31672,6
6/12/2016 6:00,8.58,26.59,42454,30256,6
6/12/2016 7:00,14.28,25.28,42852,30406,6
6/12/2016 8:00,19.47,19.47,44407,32308,6
6/12/2016 9:00,22.76,23.09,46815,35170,6
6/12/2016 10:00,21.19,24.92,48188,38308,6
6/12/2016 11:00,25.3,25.3,49380,40200,6
6/12/2016 12:00,22.94,34.94,50346,42645,6
6/12/2016 13:00,19.16,26.66,49375,44137,6
6/12/2016 14:00,18.53,24.67,46631,40089,6
6/12/2016 15:00,19.07,24.66,45706,38775,6
6/12/2016 16:00,18.58,18.62,45288,37435,6
6/12/2016 17:00,20.38,39.94,45957,36226,6
6/12/2016 18:00,24.42,41.52,47231,36972,6
6/12/2016 19:00,26.5,44.46,48893,39108,6
6/12/2016 20:00,29.03,41.6,49019,39764,6
6/12/2016 21:00,29,31.19,49266,38812,6
6/12/2016 22:00,30.81,32.44,50543,39142,6
6/12/2016 23:00,28.61,37.97,53117,44645,6
6/13/2016 0:00,22.89,25.61,50394,42918,0
6/13/2016 1:00,21.38,24.83,46511,38025,0
6/13/2016 2:00,20.03,24.35,45039,37742,0
6/13/2016 3:00,12.13,26.21,43633,34728,0
6/13/2016 4:00,10.75,28.44,43503,33252,0
6/13/2016 5:00,18.16,24.66,44931,33994,0
6/13/2016 6:00,24.9,30.35,48483,36008,0
6/13/2016 7:00,31.6,39.94,52529,41358,0
6/13/2016 8:00,35.98,43.06,55761,45950,0
6/13/2016 9:00,36.04,60.6,56018,48427,0
6/13/2016 10:00,37.08,60.6,56024,50011,0
6/13/2016 11:00,39.24,52.81,55580,50855,0
6/13/2016 12:00,34.92,48.81,55711,51962,0
6/13/2016 13:00,34.52,60.6,55593,52742,0
6/13/2016 14:00,34.4,58.09,54678,51179,0
6/13/2016 15:00,30.67,60.49,54328,49814,0
6/13/2016 16:00,31.01,50,53862,48542,0
6/13/2016 17:00,32.21,56.54,52995,47085,0
6/13/2016 18:00,32.24,61,53404,46641,0
6/13/2016 19:00,32.21,60.6,54080,48696,0
6/13/2016 20:00,31.22,45.12,53380,46712,0
6/13/2016 21:00,27.25,40,52395,43719,0
6/13/2016 22:00,30.99,39.94,53884,43297,0
6/13/2016 23:00,29.56,37.13,54367,48376,0
6/14/2016 0:00,25.39,26.18,52362,45929,1
6/14/2016 1:00,23.41,24.31,50316,40791,1
6/14/2016 2:00,22.41,23.18,48965,39881,1
6/14/2016 3:00,21.88,22.22,48295,37178,1
6/14/2016 4:00,21.9,24.2,47860,35723,1
6/14/2016 5:00,23.55,24.33,47973,36212,1
6/14/2016 6:00,27.4,27.4,49350,37863,1
6/14/2016 7:00,35.29,35.29,53478,43083,1
6/14/2016 8:00,39,39.86,55624,47311,1
6/14/2016 9:00,38.44,38.44,56819,49563,1
6/14/2016 10:00,36.55,38.18,57778,51081,1
6/14/2016 11:00,35.53,41.31,58291,51805,1
6/14/2016 12:00,32,41.93,58012,52846,1
6/14/2016 13:00,29.37,45.38,57863,53411,1
6/14/2016 14:00,27.55,39.1,57019,51482,1
6/14/2016 15:00,27.38,35.49,55949,50298,1
6/14/2016 16:00,28.64,35.87,55494,48967,1
6/14/2016 17:00,32.51,40.2,54566,47781,1
6/14/2016 18:00,35.08,35.08,54644,47191,1
6/14/2016 19:00,37.5,37.5,55487,48864,1
6/14/2016 20:00,36,36,54796,46935,1
6/14/2016 21:00,32.01,32.01,54867,44056,1
6/14/2016 22:00,30.73,33.1,55494,43687,1
6/14/2016 23:00,28.95,33.1,53607,48737,1
6/15/2016 0:00,26.61,27.72,52126,46169,2
6/15/2016 1:00,25.53,26.63,48780,41142,2
6/15/2016 2:00,24.32,24.92,48512,40781,2
6/15/2016 3:00,23.73,23.73,47117,37421,2
6/15/2016 4:00,22.64,25.38,47102,35943,2
6/15/2016 5:00,25.31,25.31,47499,36314,2
6/15/2016 6:00,28.37,28.37,50053,38080,2
6/15/2016 7:00,34.98,37.21,53838,42921,2
6/15/2016 8:00,38.79,42.03,56178,47372,2
6/15/2016 9:00,36.2,52.4,56631,49555,2
6/15/2016 10:00,35.91,56.36,56532,51052,2
6/15/2016 11:00,35.9,54.53,56172,51680,2
6/15/2016 12:00,34.07,53.46,55644,52816,2
6/15/2016 13:00,32.57,52.66,55889,53541,2
6/15/2016 14:00,31.73,48.69,55151,51428,2
6/15/2016 15:00,29.21,39.24,54626,50149,2
6/15/2016 16:00,29.12,41.35,54205,49025,2
6/15/2016 17:00,31,56.18,53632,47364,2
6/15/2016 18:00,34.53,54.05,53889,47192,2
6/15/2016 19:00,36.91,50.1,54696,48789,2
6/15/2016 20:00,35.49,44.68,54405,47217,2
6/15/2016 21:00,33.25,40.25,53801,44350,2
6/15/2016 22:00,34.46,41.25,53976,43813,2
6/15/2016 23:00,32.6,38,54449,48809,2
6/16/2016 0:00,30.13,31.86,51256,46376,3
6/16/2016 1:00,25.97,26.52,48864,41285,3
6/16/2016 2:00,24.93,25.8,47693,41288,3
6/16/2016 3:00,24.18,25,46614,37537,3
6/16/2016 4:00,24.58,25.42,46318,36134,3
6/16/2016 5:00,24.95,24.95,48057,36493,3
6/16/2016 6:00,29.84,29.84,51036,38020,3
6/16/2016 7:00,37.82,37.82,54921,43217,3
6/16/2016 8:00,39.96,41.34,56180,47624,3
6/16/2016 9:00,38.09,44.72,56377,49819,3
6/16/2016 10:00,37.66,44.72,56004,51127,3
6/16/2016 11:00,36.99,44.72,56237,51287,3
6/16/2016 12:00,32.64,40,55763,52139,3
6/16/2016 13:00,32.04,44.75,55388,52954,3
6/16/2016 14:00,32.75,44.92,54979,51148,3
6/16/2016 15:00,31.97,39.96,54565,49980,3
6/16/2016 16:00,33.01,40,54715,48870,3
6/16/2016 17:00,33.03,47.81,54984,47358,3
6/16/2016 18:00,34.71,45.13,55365,47246,3
6/16/2016 19:00,35.2,43.61,56360,48704,3
6/16/2016 20:00,35.28,45.27,55061,46921,3
6/16/2016 21:00,33.02,33.02,54248,44113,3
6/16/2016 22:00,31.39,34.32,54450,43860,3
6/16/2016 23:00,29,37.64,54309,48813,3
6/17/2016 0:00,26.87,35,52336,46377,4
6/17/2016 1:00,24,25.59,50193,41539,4
6/17/2016 2:00,22.16,24.81,49851,41455,4
6/17/2016 3:00,21.37,23.28,48437,37858,4
6/17/2016 4:00,21.72,23.66,48471,36448,4
6/17/2016 5:00,22.45,24.13,49328,36970,4
6/17/2016 6:00,27.85,27.85,52355,38440,4
6/17/2016 7:00,35.3,35.3,55703,43555,4
6/17/2016 8:00,39.7,39.7,57887,47955,4
6/17/2016 9:00,37.5,56.96,58267,50360,4
6/17/2016 10:00,34.94,61.64,57503,51568,4
6/17/2016 11:00,33.25,57.41,56934,51749,4
6/17/2016 12:00,29.07,52.67,55988,52845,4
6/17/2016 13:00,28.4,47.41,55091,53460,4
6/17/2016 14:00,26.24,37.62,53957,51061,4
6/17/2016 15:00,24.97,34.99,53516,49409,4
6/17/2016 16:00,24.64,34.99,53178,47781,4
6/17/2016 17:00,27.69,32.44,54025,46444,4
6/17/2016 18:00,31.28,32.26,53955,46246,4
6/17/2016 19:00,32.15,32.15,55312,47259,4
6/17/2016 20:00,30.59,30.59,54632,45752,4
6/17/2016 21:00,28.16,28.16,53941,43545,4
6/17/2016 22:00,31.96,36.98,53687,43407,4
6/17/2016 23:00,27.46,29.81,54038,48591,4
6/18/2016 0:00,25.46,29.86,51703,46216,5
6/18/2016 1:00,20.7,20.7,48644,41337,5
6/18/2016 2:00,18.5,18.5,47219,40455,5
6/18/2016 3:00,15.92,15.92,45457,36767,5
6/18/2016 4:00,14.31,14.31,44921,34999,5
6/18/2016 5:00,13.84,13.84,44855,34260,5
6/18/2016 6:00,17.04,17.04,45126,33911,5
6/18/2016 7:00,17.11,17.11,45456,35175,5
6/18/2016 8:00,21.57,21.57,48171,37806,5
6/18/2016 9:00,27.51,34.27,50747,41221,5
6/18/2016 10:00,25.78,32,50563,43753,5
6/18/2016 11:00,23.66,25.75,50588,44241,5
6/18/2016 12:00,23.88,35.65,50123,46184,5
6/18/2016 13:00,19.7,30,49708,47410,5
6/18/2016 14:00,19.67,25.29,47943,44036,5
6/18/2016 15:00,20,21.08,47338,42320,5
6/18/2016 16:00,18.32,18.32,46785,41082,5
6/18/2016 17:00,20.69,20.69,47131,39770,5
6/18/2016 18:00,23.32,23.32,49370,40485,5
6/18/2016 19:00,25.17,25.17,50552,41812,5
6/18/2016 20:00,21.57,21.57,50274,41331,5
6/18/2016 21:00,21.24,21.24,49793,39656,5
6/18/2016 22:00,28,28,49728,40023,5
6/18/2016 23:00,26.5,29.59,52294,45644,5
6/19/2016 0:00,22.58,25.49,50411,44088,6
6/19/2016 1:00,17.02,18.64,47445,39608,6
6/19/2016 2:00,15,16.7,45408,38828,6
6/19/2016 3:00,13.03,14.93,43815,35201,6
6/19/2016 4:00,13.27,13.27,42597,33236,6
6/19/2016 5:00,9.58,9.58,42022,32438,6
6/19/2016 6:00,12.14,13.89,43226,31310,6
6/19/2016 7:00,10.63,11.75,43083,31555,6
6/19/2016 8:00,10.48,10.48,43363,33393,6
6/19/2016 9:00,12.47,12.47,44932,36168,6
6/19/2016 10:00,13.41,13.41,45584,39334,6
6/19/2016 11:00,13.83,13.83,46591,40728,6
6/19/2016 12:00,14.2,14.7,47439,43130,6
6/19/2016 13:00,12.59,14.14,46518,44274,6
6/19/2016 14:00,12.28,15.24,44030,40303,6
6/19/2016 15:00,9.5,11.05,43478,38495,6
6/19/2016 16:00,5.54,5.54,42858,37294,6
6/19/2016 17:00,10.4,10.4,44147,36248,6
6/19/2016 18:00,16.32,16.32,46341,37633,6
6/19/2016 19:00,22.11,22.11,49815,40075,6
6/19/2016 20:00,23.96,23.96,51198,40840,6
6/19/2016 21:00,25.23,25.23,50999,39782,6
6/19/2016 22:00,32.27,36.75,51977,40078,6
6/19/2016 23:00,28.4,34.72,52943,45263,6
6/20/2016 0:00,24.92,25.68,49347,43433,0
6/20/2016 1:00,19.8,19.8,47077,39035,0
6/20/2016 2:00,19.69,19.69,46952,38774,0
6/20/2016 3:00,15,15,46009,35776,0
6/20/2016 4:00,15.12,19.69,45468,34077,0
6/20/2016 5:00,19.99,19.99,46058,34897,0
6/20/2016 6:00,28.97,28.97,49520,37012,0
6/20/2016 7:00,34.42,34.42,52820,42533,0
6/20/2016 8:00,34.94,34.94,54415,47021,0
6/20/2016 9:00,32.74,34.79,54520,49603,0
6/20/2016 10:00,31.2,33,53926,51293,0
6/20/2016 11:00,33.75,35.59,53884,51899,0
6/20/2016 12:00,32.12,33.39,53524,52877,0
6/20/2016 13:00,30.78,32.97,53252,53228,0
6/20/2016 14:00,29.74,31.5,52726,51745,0
6/20/2016 15:00,32.44,39.47,51972,50454,0
6/20/2016 16:00,31.26,39.7,51515,49205,0
