agency,sku,volume,date,industryVolume,sodaVolume,avgMaxTemp,priceRegular,priceActual,discount,avgPopulation2017,avgYearlyHouseholdIncome2017,easterDay,goodFriday,newYear,christmas,laborDay,independenceDay,revolutionDayMemorial,regionalGames,fifaU17WorldCup,footballGoldCup,beerCapital,musicFest,discountInPercent
Agency_08,SKU_03,12.0303,10/1/2016,629490371,889355958,28.64852941,1581.991659,1332.277063,249.714596,71662,123610,0,0,0,0,0,0,0,0,0,0,0,0,15.78482381
Agency_45,SKU_02,77.112,10/1/2016,629490371,889355958,33.87222222,1548.186362,1295.376401,252.809961,176318,137609,0,0,0,0,0,0,0,0,0,0,0,0,16.32942695
Agency_31,SKU_03,588.0444,10/1/2016,629490371,889355958,30.80967742,1647.684686,1264.150819,383.533867,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,23.27713975
Agency_30,SKU_04,3461.1417,10/1/2016,629490371,889355958,29.53970588,2325.052136,1912.27463,412.777506,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,17.75347312
Agency_54,SKU_14,0.0426,10/1/2016,629490371,889355958,27.27166667,2741.197183,2741.197183,0,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_21,SKU_03,39.9015,10/1/2016,629490371,889355958,29.13636364,1542.523297,1288.835294,253.688003,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,16.44629961
Agency_31,SKU_08,8.67375,10/1/2016,629490371,889355958,30.80967742,1672.470039,1483.383658,189.086381,181063,102731,0,0,0,0,0,0,0,0,0,0,0,0,11.30581575
Agency_54,SKU_03,191.64105,10/1/2016,629490371,889355958,27.27166667,1606.806577,1348.249145,258.557432,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,16.09138497
Agency_58,SKU_17,3.67275,10/1/2016,629490371,889355958,24.31916667,2714.199305,2479.023076,235.176229,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,8.664663224
Agency_43,SKU_05,446.19285,10/1/2016,629490371,889355958,24.459375,1849.642507,1613.502167,236.14034,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,12.76680975
Agency_48,SKU_03,10777.32285,10/1/2016,629490371,889355958,26.736,1586.703772,1328.511934,258.191838,1739969,210213,0,0,0,0,0,0,0,0,0,0,0,0,16.27221429
Agency_43,SKU_02,356.832,10/1/2016,629490371,889355958,24.459375,1597.95983,1278.379213,319.580617,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,19.99928978
Agency_30,SKU_06,3.456,10/1/2016,629490371,889355958,29.53970588,1625.191406,1441.142578,184.048828,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,11.3247478
Agency_03,SKU_03,10276.5828,10/1/2016,629490371,889355958,29.48,1557.429484,1329.545769,227.883715,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,14.63204064
Agency_45,SKU_01,91.8,10/1/2016,629490371,889355958,33.87222222,1547.446691,1277.208677,270.238014,176318,137609,0,0,0,0,0,0,0,0,0,0,0,0,17.4634781
Agency_43,SKU_03,236.1921,10/1/2016,629490371,889355958,24.459375,1576.01987,1324.985381,251.034489,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,15.9283835
Agency_45,SKU_04,243.882,10/1/2016,629490371,889355958,33.87222222,2352.573724,1844.388663,508.185061,176318,137609,0,0,0,0,0,0,0,0,0,0,0,0,21.6012385
Agency_54,SKU_15,0.0426,10/1/2016,629490371,889355958,27.27166667,3109.911971,2798.87324,311.038731,48332,122313,0,0,0,0,0,0,0,0,0,0,0,0,10.00152846
Agency_30,SKU_08,142.36155,10/1/2016,629490371,889355958,29.53970588,1669.033787,1479.574171,189.459616,1094349,247220,0,0,0,0,0,0,0,0,0,0,0,0,11.3514548
Agency_58,SKU_01,5465.016,10/1/2016,629490371,889355958,24.31916667,1582.778408,1267.694733,315.083675,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,19.90699857
Agency_56,SKU_02,649.836,10/1/2016,629490371,889355958,29.48,1588.288409,1055.803459,532.48495,1901290,206553,0,0,0,0,0,0,0,0,0,0,0,0,33.52570899
Agency_57,SKU_02,6761.988,10/1/2016,629490371,889355958,24.31916667,1477.106726,1252.818808,224.287918,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,15.18427302
Agency_22,SKU_01,94.068,10/1/2016,629490371,889355958,29.13636364,1593.434348,1274.312577,319.121771,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,20.02729334
Agency_04,SKU_05,2.3601,10/1/2016,629490371,889355958,29.48,1860.598704,1858.304945,2.293759,50753,117957,0,0,0,0,0,0,0,0,0,0,0,0,0.123280694
Agency_17,SKU_05,605.07045,10/1/2016,629490371,889355958,24.31916667,1733.709732,1561.87733,171.832402,147910,123013,0,0,0,0,0,0,0,0,0,0,0,0,9.911255548
Agency_56,SKU_05,844.21995,10/1/2016,629490371,889355958,29.48,1858.020894,1294.365664,563.65523,1901290,206553,0,0,0,0,0,0,0,0,0,0,0,0,30.33632355
Agency_28,SKU_03,119.1153,10/1/2016,629490371,889355958,33.42647059,1722.070521,1037.514689,684.555832,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,39.75190468
Agency_04,SKU_04,46.61805,10/1/2016,629490371,889355958,29.48,2282.357772,1995.824069,286.533703,50753,117957,0,0,0,0,0,0,0,0,0,0,0,0,12.55428516
Agency_17,SKU_02,920.808,10/1/2016,629490371,889355958,24.31916667,1580.850499,1278.66579,302.184709,147910,123013,0,0,0,0,0,0,0,0,0,0,0,0,19.1153249
Agency_56,SKU_01,3465.18,10/1/2016,629490371,889355958,29.48,1593.359384,1129.676902,463.682482,1901290,206553,0,0,0,0,0,0,0,0,0,0,0,0,29.10093521
Agency_57,SKU_07,181.425,10/1/2016,629490371,889355958,24.31916667,1450.8711,1331.347082,119.524018,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,8.238086623
Agency_11,SKU_05,4.84785,10/1/2016,629490371,889355958,29.42,1768.833194,1690.406572,78.426622,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,4.433805419
Agency_21,SKU_21,0,10/1/2016,629490371,889355958,29.13636364,0,0,0,26635,130092,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_04,SKU_01,16.416,10/1/2016,629490371,889355958,29.48,1576.783306,1280.230263,296.553043,50753,117957,0,0,0,0,0,0,0,0,0,0,0,0,18.80746973
Agency_57,SKU_01,9165.852,10/1/2016,629490371,889355958,24.31916667,1582.129824,1286.520075,295.609749,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,18.68429155
Agency_11,SKU_02,2.808,10/1/2016,629490371,889355958,29.42,1648.908653,1345.264423,303.64423,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,18.41486061
Agency_04,SKU_02,3.996,10/1/2016,629490371,889355958,29.48,1576.614865,1276.956081,299.658784,50753,117957,0,0,0,0,0,0,0,0,0,0,0,0,19.006467
Agency_47,SKU_01,2.916,10/1/2016,629490371,889355958,33.84339623,1585.282407,1338.682871,246.599536,32183,128574,0,0,0,0,0,0,0,0,0,0,0,0,15.55555874
Agency_28,SKU_01,10.8,10/1/2016,629490371,889355958,33.42647059,1436.705625,1179.89125,256.814375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,17.87522583
Agency_42,SKU_04,125.2788,10/1/2016,629490371,889355958,30.05116279,2245.396013,1912.036612,333.359401,175794,110057,0,0,0,0,0,0,0,0,0,0,0,0,14.84635223
Agency_59,SKU_04,832.85685,10/1/2016,629490371,889355958,24.31916667,2155.995298,1864.288535,291.706763,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,13.53002779
Agency_01,SKU_05,16.839,10/1/2016,629490371,889355958,27.936,1855.585382,1806.159139,49.426243,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,2.663646927
Agency_46,SKU_04,2834.76735,10/1/2016,629490371,889355958,26.736,2232.262632,1882.114776,350.147856,1709754,212229,0,0,0,0,0,0,0,0,0,0,0,0,15.68578226
Agency_27,SKU_02,655.452,10/1/2016,629490371,889355958,32.04878049,1493.326269,1213.582458,279.743811,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,18.7329331
Agency_40,SKU_03,1.0152,10/1/2016,629490371,889355958,28.64852941,1538.776596,1326.702128,212.074468,143299,137912,0,0,0,0,0,0,0,0,0,0,0,0,13.78201804
Agency_53,SKU_03,479.68725,10/1/2016,629490371,889355958,30.05116279,1611.368564,1339.925853,271.442711,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,16.84547639
Agency_01,SKU_02,40.608,10/1/2016,629490371,889355958,27.936,1530.828125,1327.574302,203.253823,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,13.27737711
Agency_27,SKU_04,2940.4608,10/1/2016,629490371,889355958,32.04878049,2082.353737,1746.001218,336.352519,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,16.15251593
Agency_40,SKU_18,0,10/1/2016,629490371,889355958,28.64852941,0,0,0,143299,137912,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_51,SKU_04,3268.5504,10/1/2016,629490371,889355958,26.736,2250.570133,1889.167375,361.402758,1750152,238870,0,0,0,0,0,0,0,0,0,0,0,0,16.05827575
Agency_23,SKU_03,18.55545,10/1/2016,629490371,889355958,29.13636364,1542.037299,1326.557278,215.480021,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,13.97372302
Agency_01,SKU_01,61.128,10/1/2016,629490371,889355958,27.936,1568.092535,1367.609872,200.482663,153733,120207,0,0,0,0,0,0,0,0,0,0,0,0,12.78512961
Agency_27,SKU_06,16.848,10/1/2016,629490371,889355958,32.04878049,1439.467949,1092.072516,347.395433,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,24.13359973
Agency_41,SKU_05,2917.4145,10/1/2016,629490371,889355958,30.05116279,1803.380397,1711.543249,91.837148,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,5.092500071
Agency_41,SKU_02,4834.188,10/1/2016,629490371,889355958,30.05116279,1598.4582,1277.846797,320.611403,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,20.05754064
Agency_02,SKU_05,1200.7686,10/1/2016,629490371,889355958,31.04255319,1847.179928,1647.786477,199.393451,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,10.79447909
Agency_37,SKU_04,0,10/1/2016,629490371,889355958,35.68695652,0,0,0,32769,96761,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_38,SKU_14,4.0581,10/1/2016,629490371,889355958,24.31916667,2771.66334,2035.033267,736.630073,1515841,173884,0,0,0,0,0,0,0,0,0,0,0,0,26.57718426
Agency_27,SKU_01,1991.628,10/1/2016,629490371,889355958,32.04878049,1489.43791,1193.917514,295.520396,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,19.8410685
Agency_46,SKU_05,3515.13645,10/1/2016,629490371,889355958,26.736,1717.672575,1550.970961,166.701614,1709754,212229,0,0,0,0,0,0,0,0,0,0,0,0,9.70508678
Agency_27,SKU_05,65.12535,10/1/2016,629490371,889355958,32.04878049,1691.520906,1537.519745,154.001161,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.104301369
Agency_53,SKU_24,0,10/1/2016,629490371,889355958,30.05116279,0,0,0,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_05,SKU_04,3269.7072,10/1/2016,629490371,889355958,28.64852941,2215.299584,1867.093043,348.206541,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,15.71825967
Agency_18,SKU_05,244.3164,10/1/2016,629490371,889355958,31.92705882,1735.330831,1350.83191,384.498921,60189,135477,0,0,0,0,0,0,0,0,0,0,0,0,22.15709616
Agency_36,SKU_04,0,10/1/2016,629490371,889355958,29.09230769,0,0,0,13110,94238,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_02,SKU_31,23.895,10/1/2016,629490371,889355958,31.04255319,1391.949152,1357.923729,34.025423,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,2.444444393
Agency_39,SKU_07,19.0275,10/1/2016,629490371,889355958,24.31916667,1362.238511,1291.77032,70.468191,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,5.17297011
Agency_12,SKU_02,6502.68,10/1/2016,629490371,889355958,24.31916667,1582.829567,1245.662475,337.167092,1596955,205376,0,0,0,0,0,0,0,0,0,0,0,0,21.30154118
Agency_18,SKU_02,72.792,10/1/2016,629490371,889355958,31.92705882,1580.112298,1275.763568,304.34873,60189,135477,0,0,0,0,0,0,0,0,0,0,0,0,19.26120886
Agency_02,SKU_12,9.45,10/1/2016,629490371,889355958,31.04255319,1386.087143,1386.09,0.002857,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,0.00020612
Agency_18,SKU_01,0,10/1/2016,629490371,889355958,31.92705882,0,0,0,60189,135477,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_39,SKU_01,2430.648,10/1/2016,629490371,889355958,24.31916667,1528.379336,1296.986846,231.39249,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,15.13972903
Agency_41,SKU_04,869.85075,10/1/2016,629490371,889355958,30.05116279,2261.402724,1863.851577,397.551147,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,17.57984736
Agency_51,SKU_07,6.6375,10/1/2016,629490371,889355958,26.736,1484.417317,1459.587592,24.829725,1750152,238870,0,0,0,0,0,0,0,0,0,0,0,0,1.672691683
Agency_12,SKU_07,21.6825,10/1/2016,629490371,889355958,24.31916667,1493.426876,1342.06624,151.360636,1596955,205376,0,0,0,0,0,0,0,0,0,0,0,0,10.13512201
Agency_36,SKU_22,14.7783,10/1/2016,629490371,889355958,29.09230769,1876.35183,1782.429711,93.922119,13110,94238,0,0,0,0,0,0,0,0,0,0,0,0,5.005570784
Agency_02,SKU_11,0,10/1/2016,629490371,889355958,31.04255319,0,0,0,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_12,SKU_01,11159.64,10/1/2016,629490371,889355958,24.31916667,1582.398186,1243.032777,339.365409,1596955,205376,0,0,0,0,0,0,0,0,0,0,0,0,21.44627136
Agency_37,SKU_18,1.60995,10/1/2016,629490371,889355958,35.68695652,1446.87599,1328.600578,118.275412,32769,96761,0,0,0,0,0,0,0,0,0,0,0,0,8.174536921
Agency_51,SKU_01,4878.036,10/1/2016,629490371,889355958,26.736,1612.834889,1317.280036,295.554853,1750152,238870,0,0,0,0,0,0,0,0,0,0,0,0,18.3251773
Agency_23,SKU_21,0,10/1/2016,629490371,889355958,29.13636364,0,0,0,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_02,SKU_02,6433.128,10/1/2016,629490371,889355958,31.04255319,1449.608328,1257.497124,192.111204,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,13.25262833
Agency_38,SKU_21,0,10/1/2016,629490371,889355958,24.31916667,0,0,0,1515841,173884,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_41,SKU_01,5839.56,10/1/2016,629490371,889355958,30.05116279,1599.670247,1266.110609,333.559638,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,20.85177483
Agency_50,SKU_17,15.54465,10/1/2016,629490371,889355958,28.64852941,2712.734591,2523.919069,188.815522,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,6.960338937
Agency_49,SKU_03,10695.8502,10/1/2016,629490371,889355958,26.736,1586.541281,1326.516717,260.024564,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,16.38939794
Agency_11,SKU_03,186.97455,10/1/2016,629490371,889355958,29.42,1583.587674,1335.85585,247.731824,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,15.64370752
Agency_25,SKU_02,84.132,10/1/2016,629490371,889355958,29.13636364,1584.498868,1273.688309,310.810559,53598,95032,0,0,0,0,0,0,0,0,0,0,0,0,19.61570092
Agency_25,SKU_01,7.452,10/1/2016,629490371,889355958,29.13636364,1584.630435,1277.210145,307.42029,53598,95032,0,0,0,0,0,0,0,0,0,0,0,0,19.4001253
Agency_49,SKU_05,2184.94065,10/1/2016,629490371,889355958,26.736,1738.266771,1620.375234,117.891537,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,6.782131429
Agency_34,SKU_04,1.02,10/1/2016,629490371,889355958,35.75,2211.452206,1923.981618,287.470588,12271,97222,0,0,0,0,0,0,0,0,0,0,0,0,12.99917707
Agency_49,SKU_02,3102.624,10/1/2016,629490371,889355958,26.736,1617.158981,1280.71633,336.442651,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,20.80455014
Agency_49,SKU_34,56.64,10/1/2016,629490371,889355958,26.736,1488.630032,1488.630508,0.000476,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-05
Agency_07,SKU_04,974.13285,10/1/2016,629490371,889355958,29.42,2267.864105,1940.526112,327.337993,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,14.43375696
Agency_34,SKU_22,3.5043,10/1/2016,629490371,889355958,35.75,1865.31761,1754.637873,110.679737,12271,97222,0,0,0,0,0,0,0,0,0,0,0,0,5.933559862
Agency_07,SKU_01,10960.596,10/1/2016,629490371,889355958,29.42,1627.166342,1280.100857,347.065485,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,21.32944101
Agency_49,SKU_01,2165.724,10/1/2016,629490371,889355958,26.736,1618.025393,1285.70217,332.323223,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,20.53881382
Agency_39,SKU_03,183.174,10/1/2016,629490371,889355958,24.31916667,1476.57014,1328.172517,148.397623,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,10.05015739
Agency_49,SKU_23,2.88,10/1/2016,629490371,889355958,26.736,4252.279687,3813.825,438.454687,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,10.31105005
Agency_07,SKU_05,61.6845,10/1/2016,629490371,889355958,29.42,1772.453409,1656.874439,115.57897,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,6.520846721
Agency_07,SKU_02,1078.056,10/1/2016,629490371,889355958,29.42,1618.83168,1282.272623,336.559057,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,20.79024405
Agency_39,SKU_04,678.687,10/1/2016,629490371,889355958,24.31916667,2239.11059,1602.465706,636.644884,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,28.43293613
Agency_49,SKU_07,21.24,10/1/2016,629490371,889355958,26.736,1488.632733,1471.054131,17.578602,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,1.180855533
Agency_49,SKU_04,1600.3152,10/1/2016,629490371,889355958,26.736,2253.930153,1883.927736,370.002417,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,16.41587768
Agency_07,SKU_03,631.1466,10/1/2016,629490371,889355958,29.42,1582.156349,1331.854046,250.302303,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,15.82032668
Agency_34,SKU_03,1.61025,10/1/2016,629490371,889355958,35.75,1580.235678,1361.213321,219.022357,12271,97222,0,0,0,0,0,0,0,0,0,0,0,0,13.86010707
Agency_05,SKU_02,1289.412,10/1/2016,629490371,889355958,28.64852941,1603.134185,1272.128178,331.006007,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,20.6474299
Agency_46,SKU_02,4210.812,10/1/2016,629490371,889355958,26.736,1584.50723,1287.789676,296.717554,1709754,212229,0,0,0,0,0,0,0,0,0,0,0,0,18.7261723
Agency_02,SKU_01,6646.86,10/1/2016,629490371,889355958,31.04255319,1519.07458,1279.183433,239.891147,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,15.79192688
Agency_23,SKU_04,19.00395,10/1/2016,629490371,889355958,29.13636364,2272.563401,1817.060809,455.502592,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,20.04355926
Agency_53,SKU_04,1526.12685,10/1/2016,629490371,889355958,30.05116279,2276.188102,1547.630956,728.557146,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,32.00777411
Agency_40,SKU_04,0,10/1/2016,629490371,889355958,28.64852941,0,0,0,143299,137912,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_05,SKU_01,12037.896,10/1/2016,629490371,889355958,28.64852941,1612.512716,1279.955654,332.557062,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,20.62353113
Agency_59,SKU_05,1197.4743,10/1/2016,629490371,889355958,24.31916667,1724.012398,1538.134259,185.878139,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,10.78171707
Agency_46,SKU_01,3732.48,10/1/2016,629490371,889355958,26.736,1586.468756,1286.198064,300.270692,1709754,212229,0,0,0,0,0,0,0,0,0,0,0,0,18.92698428
Agency_23,SKU_05,538.1529,10/1/2016,629490371,889355958,29.13636364,1731.079779,1510.019781,221.059998,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,12.77006413
Agency_07,SKU_21,0,10/1/2016,629490371,889355958,29.42,0,0,0,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_59,SKU_02,4179.276,10/1/2016,629490371,889355958,24.31916667,1477.078522,1274.52817,202.550352,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,13.71290348
Agency_59,SKU_03,575.37735,10/1/2016,629490371,889355958,24.31916667,1587.739731,1332.06454,255.675191,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,16.10309209
Agency_59,SKU_07,13.275,10/1/2016,629490371,889355958,24.31916667,1433.056381,1367.838268,65.218113,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,4.550980259
Agency_35,SKU_03,2.88105,10/1/2016,629490371,889355958,29.09230769,1567.163013,1356.660853,210.50216,14138,93105,0,0,0,0,0,0,0,0,0,0,0,0,13.43205259
Agency_59,SKU_17,6.83265,10/1/2016,629490371,889355958,24.31916667,2784.414517,2590.260452,194.154065,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,6.972886537
Agency_59,SKU_01,6795.684,10/1/2016,629490371,889355958,24.31916667,1582.003904,1286.75065,295.253254,1219986,218902,0,0,0,0,0,0,0,0,0,0,0,0,18.66324434
Agency_35,SKU_32,0,10/1/2016,629490371,889355958,29.09230769,0,0,0,14138,93105,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_35,SKU_04,0.31875,10/1/2016,629490371,889355958,29.09230769,2271.684706,1976.378824,295.305882,14138,93105,0,0,0,0,0,0,0,0,0,0,0,0,12.99942202
Agency_51,SKU_02,5068.764,10/1/2016,629490371,889355958,26.736,1609.637081,1315.200182,294.436899,1750152,238870,0,0,0,0,0,0,0,0,0,0,0,0,18.29212948
Agency_12,SKU_05,3162.6489,10/1/2016,629490371,889355958,24.31916667,1733.200204,1389.041716,344.158488,1596955,205376,0,0,0,0,0,0,0,0,0,0,0,0,19.8568225
Agency_05,SKU_05,332.37525,10/1/2016,629490371,889355958,28.64852941,1747.491002,1590.730009,156.760993,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,8.970632342
Agency_15,SKU_01,1256.688,10/1/2016,629490371,889355958,24.31916667,1580.656814,1250.374055,330.282759,200260,104564,0,0,0,0,0,0,0,0,0,0,0,0,20.89528581
Agency_05,SKU_23,1.08,10/1/2016,629490371,889355958,28.64852941,4252.398963,4076.244171,176.154792,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,4.142480363
Agency_42,SKU_03,1209.3687,10/1/2016,629490371,889355958,30.05116279,1558.235533,1299.158397,259.077136,175794,110057,0,0,0,0,0,0,0,0,0,0,0,0,16.62631422
Agency_24,SKU_03,9.74415,10/1/2016,629490371,889355958,29.13636364,1834.177835,1572.153128,262.024707,42122,93027,0,0,0,0,0,0,0,0,0,0,0,0,14.28567623
Agency_60,SKU_05,1708.66785,10/1/2016,629490371,889355958,24.31916667,1726.242957,1562.639883,163.603074,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,9.477407183
Agency_19,SKU_05,100.84035,10/1/2016,629490371,889355958,29.53970588,1830.096904,1650.887033,179.209871,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,9.79237059
Agency_38,SKU_04,821.556,10/1/2016,629490371,889355958,24.31916667,2252.934689,1745.948291,506.986398,1515841,173884,0,0,0,0,0,0,0,0,0,0,0,0,22.5033775
Agency_60,SKU_02,4832.784,10/1/2016,629490371,889355958,24.31916667,1475.904314,1263.928289,211.976025,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,14.3624504
Agency_12,SKU_03,387.3972,10/1/2016,629490371,889355958,24.31916667,1589.382134,1325.654662,263.727472,1596955,205376,0,0,0,0,0,0,0,0,0,0,0,0,16.59308145
Agency_60,SKU_07,111.0675,10/1/2016,629490371,889355958,24.31916667,1433.742845,1302.834567,130.908278,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,9.13052703
Agency_32,SKU_14,3.97245,10/1/2016,629490371,889355958,27.27166667,2456.19087,2396.412482,59.778388,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,2.433784309
Agency_52,SKU_05,667.4751,10/1/2016,629490371,889355958,31.92705882,1756.269311,1708.873107,47.396204,149811,131764,0,0,0,0,0,0,0,0,0,0,0,0,2.698686568
Agency_60,SKU_01,10275.12,10/1/2016,629490371,889355958,24.31916667,1585.919972,1295.309443,290.610529,2180611,211936,0,0,0,0,0,0,0,0,0,0,0,0,18.32441322
Agency_05,SKU_14,12.9951,10/1/2016,629490371,889355958,28.64852941,2638.874597,2280.650867,358.22373,3044268,182944,0,0,0,0,0,0,0,0,0,0,0,0,13.5748675
Agency_32,SKU_05,3411.5082,10/1/2016,629490371,889355958,27.27166667,1744.333303,1672.560131,71.773172,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,4.114647807
Agency_52,SKU_02,1225.908,10/1/2016,629490371,889355958,31.92705882,1602.580775,1291.125298,311.455477,149811,131764,0,0,0,0,0,0,0,0,0,0,0,0,19.43461957
Agency_25,SKU_21,0,10/1/2016,629490371,889355958,29.13636364,0,0,0,53598,95032,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_33,SKU_18,10.4211,10/1/2016,629490371,889355958,33.9,1473.591632,1371.213619,102.378013,39719,91375,0,0,0,0,0,0,0,0,0,0,0,0,6.947515904
Agency_52,SKU_04,183.90585,10/1/2016,629490371,889355958,31.92705882,2295.413686,1702.253126,593.16056,149811,131764,0,0,0,0,0,0,0,0,0,0,0,0,25.84111804
Agency_19,SKU_04,92.90865,10/1/2016,629490371,889355958,29.53970588,2358.560844,1859.513183,499.047661,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,21.15899033
Agency_26,SKU_01,0.216,10/1/2016,629490371,889355958,33.54782609,1584.34375,1294.8125,289.53125,32267,91330,0,0,0,0,0,0,0,0,0,0,0,0,18.27452218
Agency_15,SKU_04,122.9424,10/1/2016,629490371,889355958,24.31916667,2268.087445,1917.708651,350.378794,200260,104564,0,0,0,0,0,0,0,0,0,0,0,0,15.44820482
Agency_02,SKU_34,0,10/1/2016,629490371,889355958,31.04255319,0,0,0,3137874,240809,0,0,0,0,0,0,0,0,0,0,0,0,0
Agency_26,SKU_11,3.249,10/1/2016,629490371,889355958,33.54782609,1918.774238,1747.626731,171.147507,32267,91330,0,0,0,0,0,0,0,0,0,0,0,0,8.919627104
Agency_15,SKU_03,78.18435,10/1/2016,629490371,889355958,24.31916667,1593.12073,1347.653085,245.467645,200260,104564,0,0,0,0,0,0,0,0,0,0,0,0,15.40797508
Agency_42,SKU_05,370.9113,10/1/2016,629490371,889355958,30.05116279,1845.585662,1713.433769,132.151893,175794,110057,0,0,0,0,0,0,0,0,0,0,0,0,7.160431278
Agency_42,SKU_02,173.232,10/1/2016,629490371,889355958,30.05116279,1602.71211,1258.120269,344.591841,175794,110057,0,0,0,0,0,0,0,0,0,0,0,0,21.50054516
